customer_id,last_purchase,frequency,monetary,avg_order_value,total_quantity,first_purchase,n_categories,country,customer_segment,recency,customer_lifespan_days,purchase_frequency_rate,log_monetary,log_frequency,log_avg_order,churned,country_enc,segment_enc
C02369,2024-11-15,17,12730100.0,748829.4117647059,33,2023-01-02,7,Vietnam,Regular,46,683,0.7467057101024891,16.359479904516256,2.8903717578961645,13.526267817322804,0,7,2
C02370,2023-12-17,9,890500.0,98944.44444444444,21,2023-01-10,5,Japan,Budget,380,341,0.7917888563049853,13.69953950467585,2.302585092994046,11.5023239110062,1,2,0
C02371,2024-12-03,8,1994000.0,249250.0,8,2023-01-31,5,Indonesia,Regular,28,672,0.35714285714285715,14.505653731008309,2.1972245773362196,12.426215699852145,0,1,2
C02372,2024-12-11,12,1416200.0,118016.66666666667,19,2023-03-03,6,Vietnam,Regular,20,649,0.5546995377503853,14.163488492314517,2.5649493574615367,11.678589609755377,0,7,2
C02373,2024-05-27,12,3689900.0,307491.6666666667,16,2023-02-09,4,Indonesia,Regular,218,473,0.7610993657505285,15.121110186388506,2.5649493574615367,12.636206517705853,1,1,2
C02374,2024-09-29,9,24504200.0,2722688.888888889,17,2023-03-05,4,Indonesia,Premium,93,574,0.47038327526132406,17.014355130203516,2.302585092994046,14.817130879341875,1,1,1
C02375,2024-11-19,14,11143500.0,795964.2857142857,26,2023-03-23,6,Malaysia,Regular,42,607,0.6919275123558484,16.226367015980514,2.70805020110221,13.587310852963835,0,3,2
C02376,2024-09-21,12,1692700.0,141058.33333333334,26,2023-01-03,4,Malaysia,Budget,101,627,0.5741626794258373,14.341836035949154,2.5649493574615367,11.85693588462973,1,3,0
C02377,2024-12-22,16,1963700.0,122731.25,20,2023-01-08,6,Indonesia,Regular,9,714,0.6722689075630252,14.490341515980948,2.833213344056216,11.717760432349444,0,1,2
C02378,2024-09-17,11,24857500.0,2259772.727272727,20,2023-02-26,5,Indonesia,Premium,105,569,0.5799648506151143,17.028670116065673,2.4849066497880004,14.630775245560274,1,1,1
C02379,2024-11-27,12,11737700.0,978141.6666666666,40,2023-01-08,3,Indonesia,Regular,34,689,0.5224963715529753,16.27831652695267,2.5649493574615367,13.793410814315381,0,1,2
C02380,2024-09-07,14,1570300.0,112164.28571428571,24,2023-04-13,5,Malaysia,Budget,115,513,0.8187134502923976,14.266777878693832,2.70805020110221,11.627728827711898,1,3,0
C02381,2024-12-07,13,6622900.0,509453.8461538461,17,2023-06-03,6,Indonesia,Regular,24,553,0.705244122965642,15.706044049446593,2.6390573296152584,13.141096503878233,0,1,2
C02382,2024-10-26,13,12040000.0,926153.8461538461,35,2023-01-27,5,Indonesia,Regular,66,638,0.6112852664576803,16.303745080901425,2.6390573296152584,13.73879672011705,0,1,2
C02383,2024-08-17,14,574400.0,41028.57142857143,27,2023-01-17,5,Japan,Budget,136,578,0.726643598615917,13.261083037661711,2.70805020110221,10.622048340062923,1,2,0
C02384,2024-10-08,8,915500.0,114437.5,15,2023-02-24,5,Indonesia,Budget,84,592,0.4054054054054054,13.727226735395396,2.1972245773362196,11.647792839773008,0,1,0
C02385,2024-12-26,14,562200.0,40157.142857142855,26,2023-03-22,5,Singapore,Budget,5,645,0.6511627906976745,13.23961471617942,2.70805020110221,10.600580509699302,0,5,0
C02386,2024-10-08,13,5046100.0,388161.53846153844,27,2023-02-26,5,Indonesia,Regular,84,590,0.6610169491525424,15.434126423836968,2.6390573296152584,12.869179444446289,0,1,2
C02387,2024-11-24,16,16020100.0,1001256.25,31,2023-02-03,6,Indonesia,Premium,37,660,0.7272727272727273,16.58935480420384,2.833213344056216,13.816767018287305,0,1,1
C02388,2024-12-23,13,799300.0,61484.61538461538,27,2023-02-10,5,Malaysia,Budget,8,682,0.5718475073313782,13.591492874708036,2.6390573296152584,11.026558530251515,0,3,0
C02389,2024-11-29,10,6733300.0,673330.0,21,2023-02-10,3,Thailand,Regular,32,658,0.45592705167173253,15.722576071711597,2.3978952727983707,13.419992315356739,0,6,2
C02390,2024-12-15,17,6757100.0,397476.4705882353,24,2023-01-28,7,Indonesia,Regular,16,687,0.7423580786026202,15.726104509884491,2.8903717578961645,12.892893533704832,0,1,2
C02391,2024-12-24,13,69207600.0,5323661.538461538,39,2023-01-11,4,Philippines,Premium,7,713,0.5469845722300141,18.052621255596275,2.6390573296152584,15.487672071526083,0,4,1
C02392,2024-11-21,16,8690200.0,543137.5,30,2023-01-07,6,Indonesia,Regular,40,684,0.7017543859649122,15.977706627008603,2.833213344056216,13.205119630849387,0,1,2
C02393,2024-03-28,13,1456700.0,112053.84615384616,27,2023-01-02,5,Malaysia,Budget,278,451,0.8647450110864745,14.19168484791995,2.6390573296152584,11.62674372821659,1,3,0
C02394,2024-06-23,11,24136500.0,2194227.272727273,23,2023-01-07,7,Indonesia,Premium,191,533,0.6191369606003753,16.999235816980477,2.4849066497880004,14.601340958492282,1,1,1
C02395,2024-12-23,12,693700.0,57808.333333333336,30,2023-03-20,7,Thailand,Budget,8,644,0.5590062111801243,13.44979631091769,2.5649493574615367,10.964905517979814,0,6,0
C02396,2024-11-03,10,1417000.0,141700.0,11,2023-01-25,5,Indonesia,Regular,58,648,0.4629629629629629,14.164053224388871,2.3978952727983707,11.86147448281689,0,1,2
C02397,2024-12-18,15,695600.0,46373.333333333336,24,2023-01-08,6,Australia,Budget,13,710,0.6338028169014084,13.452531499069051,2.772588722239781,10.744501424244861,0,0,0
C02398,2024-08-04,7,811700.0,115957.14285714286,16,2023-08-07,3,Indonesia,Budget,149,363,0.578512396694215,13.606887324730767,2.0794415416798357,11.660984567532585,1,1,0
C02399,2024-11-23,13,5079200.0,390707.6923076923,38,2023-01-07,6,Thailand,Regular,38,686,0.5685131195335277,15.440664523719757,2.6390573296152584,12.875717528831748,0,6,2
C02400,2024-12-24,12,2223700.0,185308.33333333334,18,2023-05-16,5,Malaysia,Regular,7,588,0.6122448979591836,14.61468348286837,2.5649493574615367,12.12978177977635,0,3,2
C02401,2024-08-11,6,382000.0,63666.666666666664,11,2023-06-11,3,Indonesia,Budget,142,427,0.4215456674473068,12.853178505386333,1.9459101490553132,11.06143212504359,1,1,0
C02402,2024-09-21,13,1854000.0,142615.38461538462,24,2023-02-10,6,Singapore,Budget,101,589,0.6621392190152802,14.432856564482117,2.6390573296152584,11.867913679488053,1,5,0
C02403,2024-08-08,12,1720800.0,143400.0,26,2023-01-07,5,Indonesia,Budget,145,579,0.6217616580310881,14.358300438060546,2.5649493574615367,11.87340018062404,1,1,0
C02404,2024-11-27,14,74354700.0,5311050.0,35,2023-02-11,6,Vietnam,Premium,34,655,0.6412213740458016,18.124357456847424,2.70805020110221,15.485300302069785,0,7,1
C02405,2024-10-07,10,1444300.0,144430.0,21,2023-04-25,5,Thailand,Budget,85,531,0.5649717514124294,14.183136025465949,2.3978952727983707,11.880557163840543,0,6,0
C02406,2024-12-15,12,34793300.0,2899441.6666666665,34,2023-02-01,6,Malaysia,Premium,16,683,0.527086383601757,17.3649354262142,2.5649493574615367,14.880029092578964,0,3,1
C02407,2024-12-19,13,6333600.0,487200.0,22,2023-06-28,5,Indonesia,Regular,12,540,0.7222222222222222,15.661379510727437,2.6390573296152584,13.096432047920874,0,1,2
C02408,2024-11-08,14,2333200.0,166657.14285714287,21,2023-03-08,6,Indonesia,Regular,53,611,0.6873977086743044,14.662751702457447,2.70805020110221,12.023699944571236,0,1,2
C02409,2024-11-07,10,3478100.0,347810.0,21,2023-04-14,5,Indonesia,Regular,54,573,0.5235602094240838,15.061997013152698,2.3978952727983707,12.759414507774238,0,1,2
C02410,2024-10-27,18,26509300.0,1472738.888888889,25,2023-01-03,8,Australia,Premium,65,663,0.8144796380090498,17.093006210509056,2.9444389791664403,14.202635093897042,0,0,1
C02411,2024-08-24,8,4765400.0,595675.0,26,2023-01-29,3,Malaysia,Regular,129,573,0.41884816753926696,15.376892246828637,2.1972245773362196,13.297452174069225,1,3,2
C02412,2024-12-28,8,5269800.0,658725.0,17,2023-01-06,5,Indonesia,Regular,3,722,0.33240997229916897,15.477503158893768,2.1972245773362196,13.398062945536454,0,1,2
C02413,2024-09-23,18,7425500.0,412527.77777777775,36,2023-01-15,7,Singapore,Regular,99,617,0.8752025931928687,15.820430715124195,2.9444389791664403,12.93006124663322,1,5,2
C02414,2024-11-07,11,3381100.0,307372.7272727273,14,2023-02-20,4,Indonesia,Regular,54,626,0.5271565495207667,15.033711954062532,2.4849066497880004,12.635819638876256,0,1,2
C02415,2024-12-13,16,51825000.0,3239062.5,35,2023-02-14,5,Australia,Premium,18,668,0.718562874251497,17.763383235581824,2.833213344056216,14.990794802777597,0,0,1
C02416,2024-11-03,8,3270200.0,408775.0,23,2023-06-29,5,Singapore,Regular,58,493,0.486815415821501,15.000362008874271,2.1972245773362196,12.920922607733353,0,5,2
C02417,2024-09-27,12,810500.0,67541.66666666667,33,2023-01-23,5,Indonesia,Budget,95,613,0.5872756933115824,13.6054078539634,2.5649493574615367,11.120514775935774,1,1,0
C02418,2024-11-08,10,1696100.0,169610.0,28,2023-03-30,5,Thailand,Budget,53,589,0.5093378607809848,14.343842645447635,2.3978952727983707,12.041262858727285,0,6,0
C02419,2024-12-25,11,19495100.0,1772281.8181818181,17,2023-03-31,5,Indonesia,Premium,6,635,0.5196850393700787,16.785673761201007,2.4849066497880004,14.387779001351888,0,1,1
C02420,2024-11-01,16,26346800.0,1646675.0,24,2023-01-12,7,Australia,Premium,60,659,0.7283763277693476,17.08685742140699,2.833213344056216,14.314269268496126,0,0,1
C02421,2024-12-11,15,15035900.0,1002393.3333333334,21,2023-03-09,6,Malaysia,Premium,20,643,0.6998444790046656,16.525951299446604,2.772588722239781,13.817902029448788,0,3,1
C02422,2024-10-14,10,2876900.0,287690.0,17,2023-05-09,6,Singapore,Regular,78,524,0.5725190839694657,14.872224231096988,2.3978952727983707,12.569642266464301,0,5,2
C02423,2024-05-26,13,1644700.0,126515.38461538461,18,2023-01-25,7,Indonesia,Budget,219,487,0.8008213552361396,14.313069162742796,2.6390573296152584,11.748127101413639,1,1,0
C02424,2024-12-16,19,2734000.0,143894.73684210525,47,2023-01-06,6,Indonesia,Budget,15,710,0.8028169014084506,14.821276662030412,2.995732273553991,11.87684426659995,0,1,0
C02425,2024-10-21,22,3306100.0,150277.27272727274,53,2023-01-14,8,Indonesia,Budget,71,646,1.021671826625387,15.011280107410666,3.1354942159291497,11.920244005925237,0,1,0
C02426,2023-09-05,9,3991300.0,443477.77777777775,17,2023-01-12,5,Philippines,Regular,483,236,1.1440677966101696,15.199627800881261,2.302585092994046,13.002405227902013,1,4,2
C02427,2024-11-21,10,6044600.0,604460.0,19,2023-05-11,6,Indonesia,Premium,40,560,0.5357142857142857,15.614676034889827,2.3978952727983707,13.312092430826697,0,1,1
C02428,2024-08-24,6,952300.0,158716.66666666666,7,2023-01-05,4,Indonesia,Regular,129,597,0.30150753768844224,13.766636440270844,1.9459101490553132,11.97488222146978,1,1,2
C02429,2024-12-21,11,3185000.0,289545.45454545453,15,2023-03-02,5,Indonesia,Regular,10,660,0.5,14.973963160960094,2.4849066497880004,12.576071027873235,0,1,2
C02430,2024-10-05,10,3391500.0,339150.0,20,2023-05-24,5,Indonesia,Regular,87,500,0.6,15.036783154223011,2.3978952727983707,12.73420071491772,0,1,2
C02431,2024-12-08,17,12266600.0,721564.7058823529,36,2023-02-03,6,Philippines,Regular,23,674,0.7566765578635015,16.32239076119585,2.8903717578961645,13.489178721493593,0,4,2
C02432,2024-03-06,13,3120500.0,240038.46153846153,36,2023-01-19,6,Indonesia,Budget,300,412,0.9466019417475728,14.953504123817648,2.6390573296152584,12.38855861188506,1,1,0
C02433,2024-12-31,6,7479600.0,1246600.0,14,2023-02-03,4,Indonesia,Premium,0,697,0.2582496413199426,15.827690006281923,1.9459101490553132,14.0359312055385,0,1,1
C02434,2024-09-12,16,3075600.0,192225.0,37,2023-01-20,5,Malaysia,Budget,110,601,0.7986688851913477,14.93901088727992,2.833213344056216,12.166427042123813,1,3,0
C02435,2024-11-27,13,23587300.0,1814407.6923076923,24,2023-03-07,7,Thailand,Premium,34,631,0.618066561014263,16.976219031951388,2.6390573296152584,14.411270183238052,0,6,1
C02436,2024-12-19,16,44480400.0,2780025.0,34,2023-01-25,5,Indonesia,Premium,12,694,0.69164265129683,17.610559223153732,2.833213344056216,14.837970838141072,0,1,1
C02437,2024-11-21,12,7249600.0,604133.3333333334,24,2023-01-13,6,Indonesia,Regular,40,678,0.5309734513274336,15.796456990833645,2.5649493574615367,13.311551858369379,0,1,2
C02438,2024-01-29,12,1093200.0,91100.0,23,2023-02-16,6,Indonesia,Budget,337,347,1.037463976945245,13.904620647781332,2.5649493574615367,11.419724060136211,1,1,0
C02439,2024-08-15,7,354200.0,50600.0,9,2023-04-23,5,Malaysia,Budget,138,480,0.4375,12.777619827590577,2.0794415416798357,10.831726617926124,1,3,0
C02440,2024-12-29,14,1079400.0,77100.0,29,2023-01-05,5,Indonesia,Budget,2,724,0.580110497237569,13.891916815606866,2.70805020110221,11.252871529635922,0,1,0
C02441,2024-11-02,12,66362300.0,5530191.666666667,35,2023-02-28,5,Australia,Premium,59,613,0.5872756933115824,18.010639697188083,2.5649493574615367,15.52573321315683,0,0,1
C02442,2024-12-28,14,6655800.0,475414.28571428574,24,2023-07-02,5,Vietnam,Regular,3,545,0.7706422018348623,15.710999363199694,2.70805020110221,13.071943986765923,0,7,2
C02443,2024-10-02,8,21140800.0,2642600.0,16,2023-03-03,4,Japan,Premium,90,579,0.41450777202072536,16.866715427943987,2.1972245773362196,14.787274217377378,0,2,1
C02444,2024-12-18,11,6314700.0,574063.6363636364,17,2023-01-15,4,Indonesia,Regular,13,703,0.4694167852062589,15.658390965060681,2.4849066497880004,13.260497275867312,0,1,2
C02445,2024-11-14,13,1060400.0,81569.23076923077,22,2023-01-01,5,Malaysia,Budget,47,683,0.5710102489019034,13.874157696436924,2.6390573296152584,11.30921965538503,0,3,0
C02446,2024-12-19,11,3830000.0,348181.8181818182,17,2023-01-31,4,Indonesia,Regular,12,688,0.4796511627906977,15.1583756222534,2.4849066497880004,12.760482960416997,0,1,2
C02447,2024-12-30,9,428800.0,47644.444444444445,19,2023-03-15,5,Malaysia,Budget,1,656,0.4115853658536585,12.968748220825562,2.302585092994046,10.771542299988218,0,3,0
C02448,2024-12-06,12,12419600.0,1034966.6666666666,17,2023-01-04,5,Malaysia,Premium,25,702,0.5128205128205129,16.334786508349705,2.5649493574615367,13.849880744258042,0,3,1
C02449,2024-11-25,13,5867200.0,451323.07692307694,25,2023-01-01,4,Indonesia,Regular,36,694,0.5619596541786743,15.584888246738235,2.6390573296152584,13.01994093454287,0,1,2
C02450,2024-12-18,11,4579300.0,416300.0,26,2023-01-17,5,Australia,Regular,13,701,0.470756062767475,15.337056924355402,2.4849066497880004,12.939163835294043,0,0,2
C02451,2024-12-22,13,4404000.0,338769.23076923075,30,2023-03-08,5,Philippines,Regular,9,655,0.5954198473282443,15.298024003890985,2.6390573296152584,12.733077371220757,0,4,2
C02452,2024-11-25,14,2127200.0,151942.85714285713,27,2023-01-01,5,Singapore,Budget,36,694,0.6051873198847262,14.570317589012378,2.70805020110221,11.931266370695617,0,5,0
C02453,2024-12-27,14,3055400.0,218242.85714285713,24,2023-01-13,5,Japan,Regular,4,714,0.5882352941176471,14.932421402203095,2.70805020110221,12.293368327339453,0,2,2
C02454,2024-11-09,17,2629000.0,154647.0588235294,29,2023-01-19,7,Indonesia,Budget,52,660,0.7727272727272727,14.782114484084712,2.8903717578961645,11.948907225971906,0,1,0
C02455,2024-11-30,9,4373100.0,485900.0,19,2023-04-19,6,Singapore,Regular,31,591,0.4568527918781726,15.290982926400925,2.302585092994046,13.093760178428509,0,5,2
C02456,2024-10-15,8,1248500.0,156062.5,19,2023-03-22,4,Singapore,Budget,77,573,0.41884816753926696,14.037454189662798,2.1972245773362196,11.958018254690828,0,5,0
C02457,2024-11-11,7,440100.0,62871.42857142857,7,2023-02-07,4,Malaysia,Budget,50,643,0.3265940902021773,12.994759525007462,2.0794415416798357,11.048863009093408,0,3,0
C02458,2024-12-03,12,5384800.0,448733.3333333333,24,2023-10-13,6,Philippines,Regular,28,417,0.8633093525179856,15.499090913386542,2.5649493574615367,13.01418630638318,0,4,2
C02459,2024-12-28,11,463700.0,42154.545454545456,15,2023-01-28,5,Indonesia,Budget,3,700,0.4714285714285715,13.046995226943972,2.4849066497880004,10.649121519534017,0,1,0
C02460,2024-06-06,14,9748900.0,696350.0,37,2023-01-18,6,Vietnam,Regular,208,505,0.8316831683168318,16.092665118672166,2.70805020110221,13.45360912253966,1,7,2
C02461,2024-11-18,11,619400.0,56309.09090909091,14,2023-04-24,5,Vietnam,Budget,43,574,0.5749128919860628,13.336508160985549,2.4849066497880004,10.938629032686908,0,7,0
C02462,2024-12-26,12,10167300.0,847275.0,26,2023-04-16,6,Indonesia,Regular,5,620,0.5806451612903225,16.134687344405762,2.5649493574615367,13.649781776516887,0,1,2
C02463,2024-12-07,10,8550300.0,855030.0,24,2023-03-07,6,Singapore,Regular,24,641,0.46801872074882994,15.961477044971636,2.3978952727983707,13.658893004571558,0,5,2
C02464,2024-12-05,12,9795800.0,816316.6666666666,28,2023-04-29,5,Indonesia,Regular,26,586,0.614334470989761,16.09746438243381,2.5649493574615367,13.612558855575298,0,1,2
C02465,2024-12-17,15,3190700.0,212713.33333333334,19,2023-01-31,6,Indonesia,Regular,14,686,0.6559766763848396,14.975751199836006,2.772588722239781,12.267705386474699,0,1,2
C02466,2024-12-05,13,11122400.0,855569.2307692308,31,2023-02-23,5,Philippines,Regular,26,651,0.599078341013825,16.224471740746118,2.6390573296152584,13.659523462187737,0,4,2
C02467,2024-10-22,14,16659200.0,1189942.857142857,18,2023-01-23,5,Thailand,Premium,70,638,0.658307210031348,16.62847323436922,2.70805020110221,13.989416685103205,0,6,1
C02468,2024-12-02,11,20046900.0,1822445.4545454546,25,2023-01-26,5,Vietnam,Premium,29,676,0.4881656804733727,16.813585136179647,2.4849066497880004,14.41569036221137,0,7,1
C02469,2024-12-30,13,11042000.0,849384.6153846154,35,2023-04-05,5,Indonesia,Regular,1,635,0.6141732283464567,16.217216832389425,2.6390573296152584,13.652268561686846,0,1,2
C02470,2024-12-11,13,7580500.0,583115.3846153846,25,2023-03-03,6,Indonesia,Regular,20,649,0.600924499229584,15.841089850421184,2.6390573296152584,13.276142075967222,0,1,2
C02471,2024-12-24,8,2188200.0,273525.0,11,2023-02-12,4,Malaysia,Regular,7,681,0.3524229074889868,14.598590303021341,2.1972245773362196,12.519151960311254,0,3,2
C02472,2024-12-28,18,13721600.0,762311.1111111111,36,2023-02-24,8,Indonesia,Regular,3,673,0.8023774145616642,16.434481864416252,2.9444389791664403,13.544111345441804,0,1,2
C02473,2024-12-13,9,4271900.0,474655.55555555556,18,2023-01-17,4,Indonesia,Regular,18,696,0.3879310344827586,15.26756948519634,2.302585092994046,13.070346780560941,0,1,2
C02474,2024-10-22,15,1897700.0,126513.33333333333,28,2023-02-12,4,Philippines,Budget,70,618,0.7281553398058251,14.456153711495611,2.772588722239781,11.748110887713834,0,4,0
C02475,2024-12-02,15,9212400.0,614160.0,25,2023-02-28,7,Thailand,Regular,29,643,0.6998444790046656,16.03606106915333,2.772588722239781,13.328012387740653,0,6,2
C02476,2024-12-29,14,5264300.0,376021.4285714286,36,2023-04-03,6,Indonesia,Regular,2,636,0.6603773584905661,15.476458931203592,2.70805020110221,12.83740407104894,0,1,2
C02477,2024-11-12,13,7377200.0,567476.9230769231,20,2023-02-12,6,Vietnam,Regular,49,639,0.6103286384976525,15.813904856343562,2.6390573296152584,13.248957125513893,0,7,2
C02478,2024-08-04,11,39894700.0,3626790.909090909,47,2023-02-12,6,Indonesia,Premium,149,539,0.6122448979591837,17.501754066022915,2.4849066497880004,15.10385904388437,1,1,1
C02479,2024-12-13,17,9001600.0,529505.8823529412,39,2023-02-04,5,Indonesia,Regular,18,678,0.7522123893805309,16.01291300836903,2.8903717578961645,13.17970144177282,0,1,2
C02480,2024-12-06,10,3202300.0,320230.0,32,2023-02-01,6,Indonesia,Regular,25,674,0.4451038575667656,14.97938017186838,2.3978952727983707,12.676797889349475,0,1,2
C02481,2024-11-29,12,983400.0,81950.0,14,2023-01-15,4,Indonesia,Budget,32,684,0.5263157894736842,13.79877225083967,2.5649493574615367,11.313876786660064,0,1,0
C02482,2024-12-18,18,44025600.0,2445866.6666666665,37,2023-03-07,6,Malaysia,Premium,13,652,0.8282208588957055,17.600281863587835,2.9444389791664403,14.70991049183056,0,3,1
C02483,2024-11-06,8,1131000.0,141375.0,13,2023-01-19,4,Philippines,Budget,55,657,0.36529680365296807,13.938613639271164,2.1972245773362196,11.85917828677979,0,4,0
C02484,2024-12-26,11,14279500.0,1298136.3636363635,17,2023-01-29,5,Indonesia,Premium,5,697,0.4734576757532281,16.474335570287565,2.4849066497880004,14.076440997793535,0,1,1
C02485,2024-05-03,8,5498600.0,687325.0,16,2023-01-11,6,Malaysia,Regular,242,478,0.502092050209205,15.520004254210418,2.1972245773362196,13.440563985580864,1,3,2
C02486,2024-10-26,11,9099500.0,827227.2727272727,25,2023-01-01,7,Australia,Premium,66,664,0.49698795180722893,16.02373013481874,2.4849066497880004,13.625835960981126,0,0,1
C02487,2024-12-28,12,3617500.0,301458.3333333333,20,2023-03-22,6,Indonesia,Regular,3,647,0.5564142194744977,15.10129401392174,2.5649493574615367,12.61639040490229,0,1,2
C02488,2024-12-14,11,4223900.0,383990.9090909091,16,2023-02-25,6,Malaysia,Regular,17,658,0.5015197568389058,15.256269666593571,2.4849066497880004,12.85837676127213,0,3,2
C02489,2024-12-29,10,3014500.0,301450.0,25,2023-01-08,5,Indonesia,Regular,2,721,0.4160887656033287,14.918944868641514,2.3978952727983707,12.616362761211768,0,1,2
C02490,2024-12-20,10,1123400.0,112340.0,19,2023-03-04,6,Thailand,Budget,11,657,0.4566210045662101,13.93187124923496,2.3978952727983707,11.629294167595674,0,6,0
C02491,2024-12-12,13,3133500.0,241038.46153846153,14,2023-01-23,5,Singapore,Regular,19,689,0.5660377358490567,14.957661467778777,2.6390573296152584,12.392715939892218,0,5,2
C02492,2024-10-15,10,8830200.0,883020.0,25,2023-06-06,5,Malaysia,Regular,77,497,0.6036217303822937,15.99368833562797,2.3978952727983707,13.691104261862753,0,3,2
C02493,2024-12-13,10,8961800.0,896180.0,22,2023-02-25,6,Thailand,Premium,18,657,0.4566210045662101,16.008481769216708,2.3978952727983707,13.705897680484583,0,6,1
C02494,2024-10-16,14,31395800.0,2242557.1428571427,26,2023-01-05,6,Australia,Premium,76,650,0.6461538461538461,17.262184715821697,2.70805020110221,14.623127800274464,0,0,1
C02495,2024-12-09,9,1541000.0,171222.22222222222,18,2023-03-18,4,Malaysia,Budget,22,632,0.4272151898734177,14.24794276323131,2.302585092994046,12.050723377312378,0,3,0
C02496,2024-08-13,7,1868900.0,266985.71428571426,11,2023-02-13,4,Indonesia,Regular,140,547,0.3839122486288848,14.440861115532359,2.0794415416798357,12.49495417691482,1,1,2
C02497,2024-11-06,7,2560900.0,365842.85714285716,14,2023-08-14,4,Vietnam,Regular,55,450,0.4666666666666667,14.755869707659773,2.0794415416798357,12.809961901527116,0,7,2
C02498,2024-12-12,12,1506800.0,125566.66666666667,23,2023-01-12,5,Indonesia,Budget,19,700,0.5142857142857143,14.225499418457886,2.5649493574615367,11.740600068877312,0,1,0
C02499,2024-09-14,13,560800.0,43138.46153846154,21,2023-01-21,7,Malaysia,Budget,108,602,0.6478405315614618,13.237121397867831,2.6390573296152584,10.67219343814206,1,3,0
C02500,2024-08-20,14,1522600.0,108757.14285714286,29,2023-03-03,6,Vietnam,Budget,133,536,0.7835820895522387,14.235930614625346,2.70805020110221,11.59688182299509,1,7,0
C02501,2024-12-17,9,1535300.0,170588.88888888888,16,2023-04-24,6,Indonesia,Regular,14,603,0.4477611940298507,14.244237010985279,2.302585092994046,12.047017644340094,0,1,2
C02502,2024-11-18,7,137200.0,19600.0,7,2023-03-10,4,Malaysia,Budget,43,619,0.33925686591276255,11.829202282877098,2.0794415416798357,9.883335864325275,0,3,0
C02503,2024-07-08,17,2684600.0,157917.64705882352,30,2023-01-05,6,Thailand,Budget,176,550,0.9272727272727274,14.803042671530575,2.8903717578961645,11.96983528737392,1,6,0
C02504,2023-09-23,7,3128800.0,446971.4285714286,15,2023-02-04,3,Australia,Regular,465,231,0.9090909090909091,14.956160422034744,2.0794415416798357,13.010252190645094,1,0,2
C02505,2024-05-30,11,3423200.0,311200.0,29,2023-03-28,5,Indonesia,Regular,215,429,0.7692307692307692,15.04608663620903,2.4849066497880004,12.64819428464882,1,1,2
C02506,2024-11-09,17,86792100.0,5105417.647058823,56,2023-01-06,6,Indonesia,Premium,52,673,0.7578008915304606,18.27902617318547,2.8903717578961645,15.44581301347781,0,1,1
C02507,2024-12-28,14,50214800.0,3586771.4285714286,30,2023-01-10,7,Thailand,Premium,3,718,0.584958217270195,17.73182038184245,2.70805020110221,15.09276331111497,0,6,1
C02508,2024-12-19,14,2056400.0,146885.7142857143,32,2023-04-10,6,Singapore,Regular,12,619,0.6785137318255251,14.536467925450083,2.70805020110221,11.897416917539058,0,5,2
C02509,2024-12-03,15,2952600.0,196840.0,41,2023-03-08,5,Vietnam,Budget,28,636,0.7075471698113208,14.898197034766616,2.772588722239781,12.190151575235248,0,7,0
C02510,2024-08-08,13,4693900.0,361069.23076923075,19,2023-01-11,6,Vietnam,Regular,145,575,0.6782608695652174,15.361774564416539,2.6390573296152584,12.796827763460701,1,7,2
C02511,2024-10-25,14,21794100.0,1556721.4285714286,32,2023-05-11,5,Australia,Premium,67,533,0.7879924953095685,16.89714989481125,2.70805020110221,14.258093161687496,0,0,1
C02512,2024-09-11,11,2640400.0,240036.36363636365,17,2023-03-15,6,Thailand,Regular,111,546,0.6043956043956045,14.786441357527176,2.4849066497880004,12.388549872025154,1,6,2
C02513,2024-08-15,15,4270400.0,284693.3333333333,48,2023-01-03,7,Thailand,Budget,138,590,0.7627118644067796,15.26721829180247,2.772588722239781,12.559171369075536,1,6,0
C02514,2024-12-20,17,8767300.0,515723.5294117647,34,2023-03-28,6,Vietnam,Regular,11,633,0.8056872037914692,15.986539563276661,2.8903717578961645,13.153328044181787,0,7,2
C02515,2024-03-22,5,344100.0,68820.0,6,2023-02-15,4,Malaysia,Budget,284,401,0.37406483790523687,12.748690497913287,1.791759469228055,11.139264209905594,1,3,0
C02516,2024-03-25,8,14791400.0,1848925.0,12,2023-03-14,5,Indonesia,Premium,281,377,0.636604774535809,16.50955655636707,2.1972245773362196,14.43011548793506,1,1,1
C02517,2024-08-22,8,3778300.0,472287.5,11,2023-01-16,3,Indonesia,Regular,131,584,0.4109589041095891,15.144784995653977,2.1972245773362196,13.065345306657004,1,1,2
C02518,2024-12-20,20,2991200.0,149560.0,37,2023-03-04,5,Malaysia,Budget,11,657,0.9132420091324202,14.911185536958973,3.044522437723423,11.915459615348452,0,3,0
C02519,2024-12-23,14,12915400.0,922528.5714285715,30,2023-01-15,6,Singapore,Regular,8,708,0.5932203389830508,16.373931033197696,2.70805020110221,13.734874710132173,0,5,2
C02520,2024-09-17,10,1914900.0,191490.0,19,2023-02-24,5,Indonesia,Regular,105,571,0.5253940455341506,14.465176482132604,2.3978952727983707,12.162596089109392,1,1,2
C02521,2024-12-27,14,5857800.0,418414.28571428574,20,2023-02-23,6,Singapore,Regular,4,673,0.6240713224368499,15.583284835154357,2.70805020110221,12.944229724799461,0,5,2
C02522,2024-12-02,10,5341200.0,534120.0,16,2023-01-28,4,Indonesia,Regular,29,674,0.4451038575667656,15.490961092015773,2.3978952727983707,13.188377684034595,0,1,2
